date,geography,distinct_patient_count R01 Nasal preparations 0-200,distinct_patient_count R01 Nasal preparations 1-4,distinct_patient_count R01 Nasal preparations 15-34,distinct_patient_count R01 Nasal preparations 35-59,distinct_patient_count R01 Nasal preparations 5-14,distinct_patient_count R01 Nasal preparations 60-79,distinct_patient_count R01 Nasal preparations 80+,distinct_patient_count R01 Nasal preparations <1,distinct_patient_count R02 Throat preparations 0-200,distinct_patient_count R02 Throat preparations 1-4,distinct_patient_count R02 Throat preparations 15-34,distinct_patient_count R02 Throat preparations 35-59,distinct_patient_count R02 Throat preparations 5-14,distinct_patient_count R02 Throat preparations 60-79,distinct_patient_count R02 Throat preparations 80+,distinct_patient_count R03 Drugs for obstructive airway diseases 0-200,distinct_patient_count R03 Drugs for obstructive airway diseases 1-4,distinct_patient_count R03 Drugs for obstructive airway diseases 15-34,distinct_patient_count R03 Drugs for obstructive airway diseases 35-59,distinct_patient_count R03 Drugs for obstructive airway diseases 5-14,distinct_patient_count R03 Drugs for obstructive airway diseases 60-79,distinct_patient_count R03 Drugs for obstructive airway diseases 80+,distinct_patient_count R03 Drugs for obstructive airway diseases <1,distinct_patient_count R05 Cough and cold preparations 0-200,distinct_patient_count R05 Cough and cold preparations 1-4,distinct_patient_count R05 Cough and cold preparations 15-34,distinct_patient_count R05 Cough and cold preparations 35-59,distinct_patient_count R05 Cough and cold preparations 5-14,distinct_patient_count R05 Cough and cold preparations 60-79,distinct_patient_count R05 Cough and cold preparations 80+,distinct_patient_count R05 Cough and cold preparations <1,distinct_patient_count R06 Antihistamines for systemic use 0-200,distinct_patient_count R06 Antihistamines for systemic use 1-4,distinct_patient_count R06 Antihistamines for systemic use 15-34,distinct_patient_count R06 Antihistamines for systemic use 35-59,distinct_patient_count R06 Antihistamines for systemic use 5-14,distinct_patient_count R06 Antihistamines for systemic use 60-79,distinct_patient_count R06 Antihistamines for systemic use 80+,distinct_patient_count R06 Antihistamines for systemic use <1
2023-07-17,DE.BB,21.0,3.0,4.0,8.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,132.0,0.0,9.0,40.0,0.0,31.0,52.0,0.0,18.0,0.0,5.0,6.0,0.0,0.0,7.0,0.0,36.0,0.0,4.0,11.0,4.0,6.0,11.0,0.0
2023-07-17,DE.HB,14.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,27.0,0.0,27.0,28.0,0.0,24.0,5.0,7.0,5.0,2.0,3.0,2.0,0.0,43.0,2.0,9.0,14.0,2.0,7.0,9.0,0.0
2023-07-17,DE.HH,41.0,0.0,10.0,15.0,8.0,5.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,215.0,0.0,18.0,66.0,0.0,48.0,83.0,0.0,68.0,0.0,14.0,23.0,11.0,11.0,7.0,0.0,65.0,0.0,15.0,28.0,4.0,5.0,13.0,0.0
2023-07-17,DE.HE,162.0,5.0,29.0,63.0,22.0,21.0,22.0,0.0,34.0,0.0,14.0,13.0,0.0,2.0,5.0,898.0,2.0,68.0,257.0,16.0,231.0,324.0,0.0,168.0,8.0,25.0,43.0,27.0,25.0,40.0,0.0,282.0,2.0,48.0,100.0,29.0,29.0,74.0,0.0
2023-07-17,DE.MV,23.0,2.0,9.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,9.0,36.0,3.0,27.0,49.0,0.0,38.0,3.0,6.0,9.0,5.0,9.0,6.0,0.0,43.0,0.0,7.0,12.0,3.0,11.0,10.0,0.0
2023-07-17,DE.NI,180.0,5.0,35.0,72.0,18.0,30.0,20.0,0.0,18.0,0.0,6.0,10.0,0.0,0.0,2.0,1042.0,0.0,100.0,336.0,8.0,246.0,352.0,0.0,170.0,6.0,31.0,48.0,11.0,36.0,38.0,0.0,304.0,4.0,62.0,95.0,11.0,50.0,82.0,0.0
2023-07-17,DE.NW,272.0,15.0,55.0,96.0,13.0,46.0,47.0,0.0,44.0,0.0,20.0,18.0,2.0,0.0,4.0,1797.0,7.0,149.0,551.0,8.0,459.0,623.0,0.0,272.0,2.0,54.0,90.0,10.0,39.0,77.0,0.0,473.0,5.0,75.0,163.0,14.0,87.0,129.0,0.0
2023-07-17,DE.RP,113.0,5.0,24.0,32.0,15.0,20.0,17.0,0.0,19.0,0.0,3.0,10.0,0.0,4.0,2.0,538.0,0.0,37.0,176.0,4.0,135.0,186.0,0.0,135.0,11.0,20.0,42.0,21.0,17.0,24.0,0.0,157.0,4.0,24.0,60.0,16.0,22.0,31.0,0.0
2023-07-17,DE.SL,47.0,3.0,7.0,17.0,9.0,6.0,5.0,0.0,13.0,0.0,7.0,4.0,0.0,0.0,2.0,360.0,0.0,30.0,91.0,4.0,112.0,123.0,0.0,52.0,2.0,11.0,10.0,9.0,8.0,12.0,0.0,111.0,2.0,25.0,38.0,7.0,18.0,21.0,0.0
2023-07-17,DE.SN,6.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,7.0,25.0,0.0,27.0,51.0,0.0,19.0,0.0,0.0,6.0,3.0,0.0,10.0,0.0,58.0,0.0,12.0,15.0,2.0,13.0,16.0,0.0
2023-07-17,DE.ST,19.0,0.0,0.0,9.0,2.0,4.0,4.0,0.0,13.0,0.0,6.0,4.0,0.0,3.0,0.0,182.0,0.0,17.0,43.0,6.0,48.0,68.0,0.0,74.0,4.0,5.0,25.0,3.0,16.0,21.0,0.0,58.0,2.0,12.0,15.0,5.0,6.0,18.0,0.0
2023-07-17,DE.SH,92.0,0.0,22.0,36.0,6.0,13.0,15.0,0.0,20.0,0.0,8.0,10.0,0.0,2.0,0.0,640.0,0.0,49.0,181.0,2.0,155.0,253.0,0.0,87.0,0.0,14.0,32.0,3.0,16.0,22.0,0.0,193.0,0.0,32.0,71.0,4.0,41.0,45.0,0.0
2023-07-17,DE.TH,40.0,0.0,10.0,5.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,19.0,68.0,4.0,67.0,95.0,0.0,60.0,0.0,14.0,18.0,5.0,9.0,11.0,0.0,90.0,0.0,21.0,35.0,0.0,11.0,23.0,0.0
2023-07-24,DE.BW,279.0,6.0,58.0,98.0,30.0,47.0,40.0,0.0,72.0,0.0,26.0,34.0,6.0,4.0,2.0,1027.0,0.0,78.0,344.0,9.0,247.0,349.0,0.0,331.0,6.0,75.0,107.0,27.0,51.0,65.0,0.0,361.0,6.0,92.0,106.0,27.0,57.0,73.0,0.0
2023-07-24,DE.BY,325.0,17.0,66.0,102.0,56.0,45.0,39.0,0.0,78.0,0.0,28.0,29.0,4.0,6.0,11.0,1180.0,4.0,148.0,330.0,17.0,267.0,414.0,0.0,351.0,21.0,73.0,86.0,39.0,49.0,81.0,2.0,395.0,10.0,90.0,113.0,43.0,48.0,91.0,0.0
2023-07-24,DE.BE,37.0,0.0,16.0,11.0,0.0,4.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,232.0,0.0,19.0,74.0,0.0,69.0,70.0,0.0,49.0,0.0,8.0,23.0,0.0,7.0,11.0,0.0,38.0,0.0,10.0,11.0,0.0,10.0,7.0,0.0
2023-07-24,DE.BB,21.0,2.0,2.0,9.0,3.0,3.0,2.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,102.0,0.0,12.0,27.0,0.0,27.0,36.0,0.0,27.0,0.0,5.0,9.0,0.0,2.0,11.0,0.0,40.0,0.0,3.0,15.0,0.0,9.0,13.0,0.0
2023-07-24,DE.HB,26.0,4.0,7.0,3.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,19.0,35.0,2.0,21.0,35.0,0.0,30.0,3.0,3.0,13.0,4.0,3.0,4.0,0.0,23.0,2.0,7.0,5.0,0.0,3.0,6.0,0.0
2023-07-24,DE.HH,41.0,0.0,9.0,13.0,0.0,9.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,179.0,0.0,12.0,59.0,0.0,38.0,70.0,0.0,47.0,0.0,11.0,15.0,0.0,10.0,9.0,0.0,53.0,0.0,11.0,17.0,4.0,10.0,11.0,0.0
2023-07-24,DE.HE,124.0,3.0,22.0,51.0,11.0,15.0,22.0,0.0,39.0,0.0,11.0,17.0,0.0,5.0,6.0,605.0,0.0,52.0,210.0,4.0,127.0,212.0,0.0,114.0,5.0,23.0,36.0,10.0,15.0,25.0,0.0,225.0,2.0,33.0,83.0,10.0,31.0,66.0,0.0
2023-07-24,DE.MV,19.0,0.0,4.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,13.0,24.0,0.0,33.0,42.0,0.0,50.0,0.0,5.0,15.0,4.0,11.0,15.0,0.0,36.0,0.0,6.0,8.0,2.0,7.0,13.0,0.0
2023-07-24,DE.NI,109.0,6.0,24.0,41.0,7.0,11.0,20.0,0.0,27.0,0.0,11.0,6.0,2.0,4.0,4.0,841.0,0.0,92.0,267.0,6.0,176.0,300.0,0.0,154.0,6.0,27.0,41.0,5.0,27.0,46.0,2.0,241.0,6.0,49.0,73.0,6.0,37.0,70.0,0.0
2023-07-24,DE.NW,280.0,15.0,70.0,94.0,24.0,43.0,34.0,0.0,33.0,0.0,14.0,17.0,0.0,2.0,0.0,1772.0,3.0,165.0,504.0,13.0,456.0,631.0,0.0,340.0,14.0,78.0,105.0,9.0,61.0,73.0,0.0,508.0,5.0,123.0,160.0,9.0,88.0,123.0,0.0
2023-07-24,DE.RP,89.0,5.0,22.0,27.0,15.0,8.0,12.0,0.0,12.0,0.0,8.0,2.0,0.0,0.0,2.0,466.0,0.0,35.0,129.0,6.0,132.0,164.0,0.0,89.0,7.0,15.0,23.0,13.0,9.0,22.0,0.0,120.0,2.0,20.0,38.0,8.0,13.0,39.0,0.0
2023-07-24,DE.SL,55.0,3.0,8.0,15.0,16.0,7.0,6.0,0.0,10.0,0.0,4.0,6.0,0.0,0.0,0.0,333.0,0.0,16.0,106.0,3.0,90.0,118.0,0.0,53.0,3.0,10.0,14.0,9.0,6.0,11.0,0.0,96.0,0.0,19.0,32.0,9.0,10.0,26.0,0.0
2023-07-24,DE.SN,12.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,104.0,0.0,4.0,31.0,0.0,33.0,36.0,0.0,34.0,3.0,4.0,5.0,4.0,10.0,8.0,0.0,35.0,0.0,3.0,9.0,4.0,6.0,13.0,0.0
2023-07-24,DE.ST,32.0,2.0,6.0,12.0,2.0,4.0,6.0,0.0,7.0,0.0,0.0,3.0,2.0,0.0,2.0,184.0,0.0,15.0,48.0,4.0,52.0,65.0,0.0,58.0,8.0,5.0,9.0,4.0,10.0,22.0,0.0,40.0,0.0,8.0,13.0,4.0,5.0,10.0,0.0
2023-07-24,DE.SH,106.0,4.0,26.0,43.0,6.0,10.0,17.0,0.0,15.0,0.0,6.0,7.0,0.0,2.0,0.0,586.0,0.0,47.0,174.0,3.0,139.0,223.0,0.0,86.0,0.0,18.0,26.0,2.0,19.0,21.0,0.0,173.0,0.0,37.0,51.0,3.0,28.0,54.0,0.0
2023-07-24,DE.TH,21.0,0.0,4.0,8.0,0.0,5.0,4.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,208.0,0.0,17.0,50.0,0.0,44.0,97.0,0.0,44.0,2.0,7.0,8.0,5.0,9.0,13.0,0.0,69.0,0.0,18.0,18.0,3.0,8.0,22.0,0.0
2023-07-31,DE.BW,235.0,4.0,60.0,83.0,16.0,34.0,38.0,0.0,75.0,0.0,30.0,25.0,4.0,9.0,7.0,875.0,0.0,65.0,282.0,6.0,218.0,304.0,0.0,262.0,7.0,58.0,74.0,19.0,40.0,64.0,0.0,320.0,7.0,62.0,93.0,20.0,56.0,82.0,0.0
2023-07-31,DE.BY,272.0,24.0,65.0,81.0,30.0,32.0,40.0,0.0,67.0,0.0,28.0,29.0,2.0,3.0,5.0,1074.0,4.0,101.0,344.0,19.0,263.0,343.0,0.0,317.0,23.0,67.0,95.0,29.0,47.0,56.0,0.0,354.0,8.0,75.0,106.0,31.0,49.0,85.0,0.0
2023-07-31,DE.BE,34.0,0.0,11.0,12.0,3.0,4.0,4.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,2.0,228.0,0.0,14.0,68.0,0.0,64.0,82.0,0.0,52.0,0.0,6.0,24.0,0.0,10.0,12.0,0.0,44.0,0.0,6.0,17.0,0.0,10.0,11.0,0.0
2023-07-31,DE.BB,20.0,0.0,4.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,13.0,27.0,4.0,33.0,45.0,0.0,26.0,0.0,5.0,9.0,2.0,5.0,5.0,0.0,33.0,0.0,7.0,14.0,0.0,6.0,6.0,0.0
2023-07-31,DE.HB,16.0,0.0,4.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,12.0,48.0,0.0,22.0,29.0,0.0,11.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,38.0,0.0,12.0,12.0,0.0,3.0,11.0,0.0
2023-07-31,DE.HH,39.0,0.0,14.0,16.0,6.0,3.0,0.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,157.0,0.0,19.0,37.0,0.0,45.0,56.0,0.0,76.0,0.0,20.0,25.0,9.0,9.0,13.0,0.0,49.0,0.0,12.0,14.0,4.0,8.0,11.0,0.0
2023-07-31,DE.HE,149.0,3.0,28.0,57.0,18.0,23.0,20.0,0.0,29.0,0.0,11.0,11.0,0.0,3.0,4.0,627.0,3.0,58.0,194.0,4.0,147.0,221.0,0.0,141.0,7.0,22.0,48.0,17.0,20.0,27.0,0.0,196.0,0.0,43.0,62.0,6.0,36.0,49.0,0.0
2023-07-31,DE.MV,22.0,6.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,14.0,36.0,2.0,34.0,31.0,0.0,40.0,4.0,12.0,12.0,4.0,2.0,6.0,0.0,35.0,3.0,7.0,6.0,4.0,7.0,8.0,0.0
2023-07-31,DE.NI,124.0,4.0,29.0,42.0,10.0,14.0,25.0,0.0,24.0,0.0,11.0,11.0,2.0,0.0,0.0,936.0,0.0,97.0,267.0,7.0,237.0,328.0,0.0,165.0,0.0,45.0,37.0,12.0,36.0,35.0,0.0,257.0,0.0,46.0,88.0,9.0,38.0,76.0,0.0
2023-07-31,DE.NW,303.0,18.0,64.0,121.0,9.0,50.0,39.0,2.0,56.0,0.0,24.0,18.0,0.0,6.0,8.0,2205.0,6.0,208.0,658.0,19.0,594.0,720.0,0.0,352.0,9.0,84.0,125.0,11.0,54.0,69.0,0.0,556.0,5.0,114.0,174.0,11.0,84.0,168.0,0.0
2023-07-31,DE.RP,49.0,7.0,8.0,10.0,10.0,3.0,11.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,334.0,0.0,16.0,106.0,0.0,83.0,129.0,0.0,101.0,8.0,19.0,27.0,12.0,11.0,24.0,0.0,108.0,2.0,17.0,35.0,5.0,13.0,36.0,0.0
2023-07-31,DE.SL,43.0,5.0,0.0,23.0,4.0,5.0,6.0,0.0,20.0,0.0,7.0,13.0,0.0,0.0,0.0,350.0,0.0,30.0,103.0,6.0,99.0,112.0,0.0,79.0,4.0,22.0,22.0,8.0,9.0,14.0,0.0,66.0,0.0,19.0,23.0,0.0,4.0,20.0,0.0
2023-07-31,DE.SN,16.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,133.0,0.0,16.0,23.0,0.0,27.0,67.0,0.0,31.0,0.0,9.0,6.0,0.0,3.0,13.0,0.0,27.0,0.0,3.0,9.0,4.0,4.0,7.0,0.0
2023-07-31,DE.ST,30.0,3.0,8.0,6.0,0.0,8.0,5.0,0.0,9.0,0.0,3.0,4.0,0.0,0.0,2.0,177.0,2.0,18.0,50.0,0.0,53.0,54.0,0.0,72.0,0.0,8.0,17.0,5.0,19.0,23.0,0.0,57.0,3.0,13.0,12.0,0.0,13.0,16.0,0.0
2023-07-31,DE.SH,90.0,0.0,27.0,25.0,7.0,9.0,22.0,0.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,548.0,0.0,42.0,154.0,0.0,144.0,208.0,0.0,99.0,0.0,12.0,32.0,5.0,8.0,42.0,0.0,172.0,0.0,32.0,61.0,3.0,29.0,47.0,0.0
2023-07-31,DE.TH,21.0,0.0,8.0,6.0,3.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,214.0,0.0,17.0,84.0,0.0,47.0,66.0,0.0,43.0,0.0,7.0,17.0,2.0,6.0,11.0,0.0,51.0,0.0,17.0,14.0,3.0,2.0,15.0,0.0
2023-08-07,DE.BW,188.0,8.0,55.0,60.0,9.0,31.0,25.0,0.0,60.0,0.0,24.0,24.0,0.0,9.0,3.0,705.0,0.0,63.0,211.0,7.0,174.0,250.0,0.0,261.0,7.0,67.0,75.0,20.0,39.0,53.0,0.0,226.0,3.0,42.0,93.0,13.0,26.0,49.0,0.0
2023-08-07,DE.BY,219.0,13.0,58.0,64.0,29.0,28.0,27.0,0.0,64.0,0.0,34.0,19.0,3.0,5.0,3.0,872.0,3.0,98.0,275.0,8.0,170.0,318.0,0.0,307.0,19.0,64.0,85.0,21.0,40.0,78.0,0.0,295.0,6.0,55.0,93.0,29.0,39.0,73.0,0.0
2023-08-07,DE.BE,31.0,2.0,6.0,11.0,0.0,6.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,222.0,0.0,21.0,54.0,0.0,62.0,85.0,0.0,52.0,0.0,9.0,17.0,0.0,10.0,16.0,0.0,53.0,0.0,12.0,17.0,0.0,9.0,15.0,0.0
2023-08-07,DE.BB,12.0,0.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,5.0,19.0,0.0,19.0,36.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,24.0,0.0,4.0,4.0,2.0,5.0,9.0,0.0
2023-08-07,DE.HB,11.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,16.0,27.0,0.0,21.0,28.0,0.0,18.0,2.0,6.0,5.0,0.0,3.0,2.0,0.0,16.0,0.0,5.0,6.0,0.0,0.0,5.0,0.0
2023-08-07,DE.HH,36.0,0.0,15.0,12.0,0.0,5.0,4.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,147.0,0.0,15.0,44.0,0.0,32.0,56.0,0.0,53.0,0.0,23.0,20.0,0.0,7.0,3.0,0.0,43.0,0.0,13.0,13.0,0.0,9.0,8.0,0.0
2023-08-07,DE.HE,119.0,8.0,18.0,52.0,9.0,16.0,16.0,0.0,26.0,0.0,9.0,7.0,2.0,3.0,5.0,671.0,0.0,80.0,192.0,4.0,160.0,235.0,0.0,142.0,5.0,28.0,51.0,4.0,18.0,36.0,0.0,190.0,0.0,33.0,65.0,11.0,26.0,55.0,0.0
2023-08-07,DE.MV,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6.0,21.0,0.0,12.0,18.0,0.0,31.0,0.0,5.0,11.0,2.0,5.0,8.0,0.0,11.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0
2023-08-07,DE.NI,152.0,10.0,35.0,47.0,11.0,17.0,32.0,0.0,26.0,0.0,13.0,5.0,0.0,6.0,2.0,1055.0,0.0,112.0,300.0,9.0,261.0,373.0,0.0,181.0,5.0,36.0,57.0,8.0,25.0,50.0,0.0,262.0,3.0,48.0,88.0,5.0,35.0,83.0,0.0
2023-08-07,DE.NW,413.0,19.0,89.0,127.0,40.0,79.0,57.0,2.0,65.0,0.0,25.0,27.0,0.0,6.0,7.0,2566.0,5.0,232.0,742.0,11.0,675.0,899.0,2.0,511.0,4.0,116.0,169.0,31.0,93.0,98.0,0.0,624.0,0.0,125.0,211.0,26.0,103.0,159.0,0.0
2023-08-07,DE.RP,48.0,4.0,12.0,14.0,3.0,6.0,9.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,359.0,0.0,30.0,93.0,4.0,100.0,132.0,0.0,65.0,6.0,14.0,19.0,6.0,8.0,12.0,0.0,105.0,2.0,20.0,29.0,8.0,17.0,29.0,0.0
2023-08-07,DE.SL,29.0,0.0,3.0,15.0,4.0,0.0,7.0,0.0,20.0,0.0,10.0,8.0,0.0,0.0,2.0,315.0,0.0,28.0,88.0,4.0,83.0,112.0,0.0,83.0,4.0,17.0,29.0,4.0,13.0,16.0,0.0,86.0,0.0,28.0,22.0,7.0,6.0,23.0,0.0
2023-08-07,DE.SN,16.0,2.0,4.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,13.0,20.0,0.0,35.0,54.0,0.0,41.0,4.0,9.0,5.0,3.0,5.0,15.0,0.0,39.0,0.0,10.0,11.0,0.0,4.0,14.0,0.0
2023-08-07,DE.ST,33.0,4.0,6.0,8.0,4.0,7.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,196.0,0.0,14.0,61.0,0.0,54.0,67.0,0.0,69.0,7.0,10.0,23.0,4.0,11.0,14.0,0.0,57.0,4.0,15.0,16.0,2.0,7.0,13.0,0.0
2023-08-07,DE.SH,67.0,2.0,19.0,23.0,3.0,11.0,9.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,526.0,0.0,36.0,146.0,2.0,132.0,210.0,0.0,89.0,3.0,16.0,22.0,4.0,18.0,26.0,0.0,149.0,0.0,26.0,44.0,3.0,30.0,46.0,0.0
2023-08-07,DE.TH,27.0,2.0,7.0,7.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,19.0,49.0,0.0,65.0,89.0,0.0,55.0,0.0,12.0,11.0,5.0,13.0,14.0,0.0,64.0,0.0,15.0,23.0,0.0,8.0,18.0,0.0
2023-08-14,DE.BW,179.0,2.0,40.0,57.0,13.0,35.0,32.0,0.0,39.0,0.0,13.0,18.0,0.0,3.0,5.0,726.0,0.0,77.0,206.0,8.0,172.0,263.0,0.0,227.0,3.0,49.0,70.0,6.0,34.0,65.0,0.0,270.0,0.0,62.0,87.0,7.0,49.0,65.0,0.0
2023-08-14,DE.BY,146.0,4.0,31.0,54.0,20.0,17.0,20.0,0.0,62.0,0.0,27.0,18.0,4.0,6.0,7.0,753.0,5.0,75.0,221.0,11.0,185.0,256.0,0.0,265.0,10.0,56.0,78.0,24.0,43.0,54.0,0.0,257.0,8.0,66.0,77.0,17.0,31.0,58.0,0.0
2023-08-14,DE.BE,30.0,0.0,11.0,5.0,4.0,4.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,204.0,0.0,19.0,60.0,0.0,43.0,82.0,0.0,32.0,0.0,4.0,6.0,2.0,7.0,13.0,0.0,44.0,0.0,8.0,13.0,0.0,8.0,15.0,0.0
2023-08-14,DE.BB,9.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,83.0,0.0,3.0,24.0,2.0,22.0,32.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,25.0,0.0,3.0,8.0,0.0,3.0,11.0,0.0
2023-08-14,DE.HB,19.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2.0,19.0,34.0,4.0,26.0,23.0,0.0,28.0,7.0,4.0,5.0,2.0,4.0,6.0,0.0,41.0,8.0,4.0,6.0,5.0,3.0,15.0,0.0
2023-08-14,DE.HH,52.0,0.0,22.0,18.0,0.0,5.0,7.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,162.0,0.0,23.0,49.0,0.0,28.0,62.0,0.0,49.0,0.0,16.0,15.0,0.0,8.0,10.0,0.0,42.0,0.0,10.0,16.0,0.0,8.0,8.0,0.0
2023-08-14,DE.HE,99.0,6.0,14.0,42.0,2.0,19.0,16.0,0.0,23.0,0.0,8.0,9.0,0.0,4.0,2.0,663.0,2.0,50.0,203.0,7.0,155.0,246.0,0.0,126.0,3.0,19.0,42.0,4.0,28.0,30.0,0.0,201.0,6.0,32.0,69.0,4.0,30.0,60.0,0.0
2023-08-14,DE.MV,16.0,0.0,2.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,5.0,18.0,0.0,15.0,24.0,0.0,17.0,0.0,3.0,7.0,0.0,3.0,4.0,0.0,23.0,0.0,3.0,3.0,3.0,2.0,10.0,0.0
2023-08-14,DE.NI,161.0,7.0,33.0,51.0,6.0,31.0,33.0,0.0,31.0,0.0,17.0,7.0,2.0,3.0,2.0,1227.0,0.0,111.0,369.0,16.0,328.0,403.0,0.0,165.0,3.0,27.0,49.0,6.0,31.0,49.0,0.0,309.0,2.0,59.0,89.0,17.0,46.0,96.0,0.0
2023-08-14,DE.NW,465.0,26.0,119.0,142.0,57.0,56.0,65.0,0.0,93.0,0.0,46.0,30.0,3.0,5.0,9.0,2454.0,12.0,219.0,743.0,25.0,665.0,790.0,0.0,612.0,15.0,159.0,185.0,44.0,81.0,128.0,0.0,672.0,5.0,159.0,215.0,28.0,97.0,168.0,0.0
2023-08-14,DE.RP,70.0,2.0,11.0,23.0,5.0,15.0,14.0,0.0,16.0,0.0,9.0,7.0,0.0,0.0,0.0,384.0,0.0,25.0,115.0,2.0,103.0,139.0,0.0,88.0,4.0,16.0,24.0,15.0,13.0,16.0,0.0,93.0,2.0,17.0,32.0,5.0,16.0,21.0,0.0
2023-08-14,DE.SL,18.0,0.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,19.0,49.0,0.0,51.0,53.0,0.0,19.0,0.0,2.0,6.0,0.0,3.0,8.0,0.0,39.0,0.0,15.0,6.0,0.0,5.0,13.0,0.0
2023-08-14,DE.SN,10.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,108.0,0.0,6.0,24.0,2.0,17.0,59.0,0.0,27.0,0.0,4.0,7.0,2.0,4.0,10.0,0.0,28.0,0.0,5.0,8.0,0.0,3.0,12.0,0.0
2023-08-14,DE.ST,31.0,0.0,4.0,14.0,2.0,4.0,7.0,0.0,10.0,0.0,3.0,5.0,0.0,2.0,0.0,232.0,0.0,15.0,75.0,3.0,53.0,86.0,0.0,75.0,4.0,12.0,23.0,5.0,11.0,20.0,0.0,68.0,0.0,11.0,19.0,4.0,19.0,15.0,0.0
2023-08-14,DE.SH,80.0,0.0,22.0,28.0,8.0,8.0,14.0,0.0,11.0,0.0,2.0,9.0,0.0,0.0,0.0,520.0,0.0,49.0,136.0,2.0,142.0,191.0,0.0,96.0,3.0,14.0,29.0,7.0,14.0,29.0,0.0,151.0,0.0,27.0,40.0,4.0,32.0,48.0,0.0
